id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
116,2017,5,26,15,30,31,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,32.9,32.9,30.65,31.61,115.0
117,2017,5,26,15,30,32,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,32.9,33.23,30.65,31.61,116.0
118,2017,5,26,15,30,33,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.58,30.65,31.61,117.0
119,2017,5,26,15,30,34,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.87,32.9,32.26,30.65,31.29,118.0
120,2017,5,26,15,30,35,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.87,32.58,32.9,30.65,31.29,119.0
121,2017,5,26,15,30,36,0.35,0.33,0.33,0.33,0.31,0.31,35.16,33.23,32.9,32.58,30.65,31.29,120.0
122,2017,5,26,15,30,37,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.55,32.9,32.58,30.65,31.29,121.0
123,2017,5,26,15,30,38,0.35,0.33,0.33,0.33,0.31,0.31,35.16,33.23,32.9,33.23,30.65,31.29,122.0
124,2017,5,26,15,30,39,0.35,0.34,0.33,0.33,0.31,0.31,34.84,33.55,32.9,32.58,30.65,30.97,123.0
125,2017,5,26,15,30,40,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,33.23,30.65,31.61,124.0
126,2017,5,26,15,30,41,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.9,30.65,31.61,125.0
127,2017,5,26,15,30,42,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,32.9,33.23,30.65,31.61,126.0
128,2017,5,26,15,30,43,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,33.23,30.65,31.61,127.0
129,2017,5,26,15,30,44,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,32.58,31.94,30.65,30.97,128.0
130,2017,5,26,15,30,45,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.9,30.65,31.61,129.0
131,2017,5,26,15,30,46,0.35,0.34,0.33,0.33,0.31,0.31,34.84,33.87,32.9,32.9,30.65,31.29,130.0
132,2017,5,26,15,30,47,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,32.58,32.26,30.65,31.29,131.0
133,2017,5,26,15,30,48,0.35,0.33,0.33,0.33,0.31,0.32,34.84,33.23,32.9,33.23,30.65,31.61,132.0
134,2017,5,26,15,30,49,0.35,0.34,0.33,0.33,0.31,0.31,34.84,33.55,32.9,32.9,30.65,31.29,133.0
135,2017,5,26,15,30,50,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,32.9,33.23,30.65,31.61,134.0
136,2017,5,26,15,30,51,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,32.9,32.9,30.65,31.61,135.0
137,2017,5,26,15,30,52,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,33.23,30.97,31.61,136.0
138,2017,5,26,15,30,53,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,32.9,33.23,30.65,31.61,137.0
