id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
154,2017,5,29,15,31,42,0.31,0.3,0.28,0.28,0.26,0.27,30.65,29.68,27.74,27.74,26.45,26.77,153.0
155,2017,5,29,15,31,43,0.31,0.3,0.28,0.28,0.26,0.27,30.97,29.68,27.74,27.74,26.45,27.1,154.0
156,2017,5,29,15,31,44,0.31,0.3,0.28,0.28,0.27,0.27,30.65,29.68,27.74,27.74,26.77,27.1,155.0
157,2017,5,29,15,31,45,0.31,0.3,0.28,0.28,0.26,0.27,30.65,29.68,27.74,27.74,26.45,26.77,156.0
158,2017,5,29,15,31,46,0.3,0.3,0.28,0.28,0.26,0.27,30.32,29.68,27.74,27.74,26.45,27.1,157.0
159,2017,5,29,15,31,47,0.31,0.3,0.28,0.28,0.27,0.27,30.97,29.68,27.74,27.74,26.77,27.1,158.0
160,2017,5,29,15,31,48,0.31,0.3,0.28,0.28,0.26,0.27,30.65,29.68,27.74,27.74,26.45,26.77,159.0
161,2017,5,29,15,31,49,0.31,0.3,0.28,0.28,0.26,0.27,30.65,29.68,27.74,27.74,26.45,26.77,160.0
162,2017,5,29,15,31,50,0.31,0.3,0.28,0.28,0.26,0.27,30.97,29.68,27.74,28.06,26.45,26.77,161.0
163,2017,5,29,15,31,51,0.31,0.3,0.28,0.28,0.26,0.27,30.97,29.68,27.74,27.74,26.45,27.1,162.0
164,2017,5,29,15,31,52,0.31,0.29,0.28,0.28,0.26,0.27,30.65,29.35,27.74,27.74,26.45,26.77,163.0
165,2017,5,29,15,31,53,0.31,0.3,0.28,0.28,0.26,0.27,30.97,29.68,27.74,27.74,26.45,27.1,164.0
166,2017,5,29,15,31,54,0.31,0.3,0.28,0.28,0.26,0.27,30.97,29.68,27.74,28.06,26.45,27.1,165.0
167,2017,5,29,15,31,55,0.31,0.3,0.28,0.28,0.27,0.27,30.65,29.68,27.74,27.74,26.77,27.1,166.0
168,2017,5,29,15,31,56,0.3,0.3,0.28,0.28,0.26,0.27,30.32,29.68,27.74,28.06,26.45,27.1,167.0
169,2017,5,29,15,31,57,0.31,0.3,0.28,0.28,0.26,0.27,30.97,29.68,27.74,27.74,26.45,27.1,168.0
170,2017,5,29,15,31,58,0.31,0.3,0.28,0.28,0.26,0.27,30.65,30.0,27.74,27.74,26.45,27.1,169.0
171,2017,5,29,15,31,59,0.31,0.3,0.28,0.28,0.27,0.27,30.97,29.68,28.06,27.74,26.77,26.77,170.0
172,2017,5,29,15,32,0,0.31,0.3,0.28,0.28,0.27,0.27,30.97,29.68,28.06,27.74,26.77,26.77,171.0
173,2017,5,29,15,32,1,0.31,0.3,0.28,0.28,0.26,0.27,31.29,30.0,28.06,27.74,26.45,26.77,172.0
174,2017,5,29,15,32,2,0.31,0.3,0.28,0.28,0.27,0.27,31.29,30.0,28.06,28.06,26.77,26.77,173.0
175,2017,5,29,15,32,3,0.31,0.3,0.28,0.28,0.27,0.27,31.29,30.0,28.06,27.74,26.77,27.1,174.0
176,2017,5,29,15,32,4,0.31,0.3,0.28,0.28,0.26,0.27,31.29,29.68,28.06,28.06,26.45,27.1,175.0
177,2017,5,29,15,32,5,0.31,0.3,0.28,0.28,0.27,0.27,31.29,30.0,28.06,27.74,26.77,26.77,176.0
178,2017,5,29,15,32,6,0.31,0.3,0.28,0.28,0.27,0.27,30.65,30.0,28.06,27.74,26.77,26.77,177.0
179,2017,5,29,15,32,7,0.32,0.3,0.28,0.28,0.26,0.27,31.61,30.0,28.06,28.06,26.45,26.77,178.0
180,2017,5,29,15,32,8,0.32,0.3,0.28,0.28,0.26,0.27,31.61,30.32,28.06,28.06,26.45,27.1,179.0
181,2017,5,29,15,32,9,0.32,0.3,0.28,0.28,0.27,0.27,31.61,29.68,28.06,28.06,26.77,26.77,180.0
182,2017,5,29,15,32,10,0.32,0.3,0.28,0.28,0.26,0.27,31.61,30.32,28.06,28.06,26.45,27.1,181.0
183,2017,5,29,15,32,11,0.32,0.3,0.28,0.28,0.27,0.27,31.61,30.0,28.06,27.74,26.77,26.77,182.0
184,2017,5,29,15,32,12,0.31,0.3,0.28,0.28,0.26,0.27,31.29,30.32,28.06,28.06,26.45,26.77,183.0
185,2017,5,29,15,32,13,0.31,0.3,0.28,0.28,0.27,0.27,31.29,30.32,28.06,28.06,26.77,27.1,184.0
186,2017,5,29,15,32,14,0.31,0.3,0.28,0.28,0.27,0.27,31.29,30.0,28.39,27.74,26.77,27.1,185.0
187,2017,5,29,15,32,15,0.32,0.3,0.28,0.28,0.26,0.27,31.61,29.68,28.39,28.06,26.45,27.1,186.0
188,2017,5,29,15,32,16,0.32,0.3,0.28,0.28,0.27,0.27,31.61,30.0,28.39,28.06,26.77,27.1,187.0
189,2017,5,29,15,32,17,0.32,0.3,0.28,0.28,0.27,0.27,31.61,30.32,28.06,28.06,26.77,27.42,188.0
190,2017,5,29,15,32,18,0.32,0.3,0.28,0.28,0.27,0.27,31.94,30.0,28.39,28.06,26.77,27.1,189.0
191,2017,5,29,15,32,19,0.32,0.3,0.28,0.28,0.27,0.27,31.61,30.0,28.39,28.06,26.77,27.1,190.0
192,2017,5,29,15,32,20,0.32,0.3,0.28,0.28,0.27,0.27,31.61,30.32,28.39,28.06,26.77,27.1,191.0
193,2017,5,29,15,32,21,0.32,0.3,0.28,0.28,0.27,0.27,31.94,30.0,28.39,28.06,26.77,27.1,192.0
194,2017,5,29,15,32,22,0.32,0.31,0.28,0.28,0.27,0.27,31.61,30.65,28.39,27.74,26.77,27.1,193.0
195,2017,5,29,15,32,23,0.32,0.3,0.28,0.28,0.27,0.27,31.61,30.0,28.39,28.06,26.77,27.1,194.0
196,2017,5,29,15,32,24,0.32,0.3,0.28,0.28,0.27,0.27,31.94,30.0,28.39,28.06,26.77,27.1,195.0
197,2017,5,29,15,32,25,0.32,0.31,0.28,0.28,0.27,0.27,31.61,30.65,28.39,28.06,26.77,27.1,196.0
198,2017,5,29,15,32,26,0.32,0.3,0.28,0.28,0.26,0.27,31.94,30.0,28.39,28.06,26.45,27.1,197.0
199,2017,5,29,15,32,28,0.32,0.3,0.28,0.28,0.27,0.27,31.94,30.32,28.39,28.06,26.77,27.1,198.0
200,2017,5,29,15,32,29,0.32,0.31,0.29,0.28,0.27,0.27,32.26,30.65,28.71,28.06,26.77,27.1,199.0
201,2017,5,29,15,32,30,0.32,0.3,0.28,0.28,0.27,0.27,31.94,30.32,28.39,28.06,26.77,27.1,200.0
202,2017,5,29,15,32,31,0.32,0.31,0.29,0.28,0.27,0.27,32.26,30.65,28.71,28.06,26.77,27.1,201.0
